name,dataset,F1,IoU,MAE
Casiav1__Sp_S_NNN_R_cha0060_cha0060_0067.png,Casiav1,0.0,0.0,0.1094563826918602
Casiav1__Sp_S_NNN_R_nat0039_nat0039_0068.png,Casiav1,0.0,0.0,0.1276346892118454
Casiav1__Sp_S_NNN_R_nat0046_nat0046_0224.png,Casiav1,0.0,0.0,0.1631978303194046
Casiav1__Sp_S_NNN_R_nat0057_nat0057_0225.png,Casiav1,0.0,0.0,0.191253662109375
Casiav1__Sp_S_NNN_R_nat0062_nat0062_0069.png,Casiav1,0.0,0.0,0.028350830078125
Casiav1__Sp_S_NNN_R_nat0068_nat0068_0226.png,Casiav1,0.0,0.0,0.145233154296875
Casiav1__Sp_S_NNN_R_nat0072_nat0072_0070.png,Casiav1,0.0,0.0,0.02974446676671505
Casiav1__Sp_S_NNN_R_pla0094_pla0094_0071.png,Casiav1,0.0,0.0,0.1082356795668602
Casiav1__Sp_S_NNN_R_sec0010_sec0010_0072.png,Casiav1,0.0,0.0,0.0364990234375
Casiav1__Sp_S_NNN_R_sec0031_sec0031_0073.png,Casiav1,0.0,0.0,0.0043233237229287624
Casiav1__Sp_S_NNN_R_sec0035_sec0035_0074.png,Casiav1,0.0,0.0,0.049072265625
Casiav1__Sp_S_NNN_R_sec0045_sec0045_0075.png,Casiav1,0.0,0.0,0.0496826171875
Casiav1__Sp_S_NNN_R_sec0054_sec0054_0076.png,Casiav1,0.0,0.0,0.0337931327521801
Casiav1__Sp_S_NNN_R_sec0075_sec0075_0077.png,Casiav1,0.0,0.0,0.0592447929084301
Casiav1__Sp_S_NNN_R_txt0001_txt0001_0001.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0002_txt0002_0002.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0003_txt0003_0003.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0004_txt0004_0004.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0005_txt0005_0005.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0006_txt0006_0006.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0007_txt0007_0007.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0008_txt0008_0008.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0009_txt0009_0009.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0010_txt0010_0010.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0011_txt0011_0011.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0012_txt0012_0012.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0013_txt0013_0013.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0014_txt0014_0014.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0015_txt0015_0015.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0016_txt0016_0016.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0017_txt0017_0017.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0018_txt0018_0018.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0019_txt0019_0019.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0020_txt0020_0020.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0021_txt0021_0021.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0022_txt0022_0022.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0023_txt0023_0023.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0024_txt0024_0024.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0025_txt0025_0025.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0026_txt0026_0026.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0027_txt0027_0027.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0028_txt0028_0028.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0029_txt0029_0029.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0030_txt0030_0030.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0031_txt0031_0031.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0032_txt0032_0032.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0033_txt0033_0033.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0034_txt0034_0034.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0035_txt0035_0035.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0036_txt0036_0036.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0037_txt0037_0037.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0038_txt0038_0038.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0039_txt0039_0039.png,Casiav1,0.0,0.0,0.0564676932990551
Casiav1__Sp_S_NNN_R_txt0040_txt0040_0040.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0041_txt0041_0041.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0042_txt0042_0042.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0043_txt0043_0043.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0044_txt0044_0044.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0045_txt0045_0045.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0046_txt0046_0046.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0047_txt0047_0047.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0048_txt0048_0048.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0049_txt0049_0049.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0050_txt0050_0050.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0051_txt0051_0051.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0052_txt0052_0052.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0053_txt0053_0053.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0054_txt0054_0054.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0055_txt0055_0055.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0056_txt0056_0056.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0057_txt0057_0057.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0058_txt0058_0058.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0059_txt0059_0059.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0060_txt0060_0060.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0061_txt0061_0061.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0062_txt0062_0062.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0063_txt0063_0063.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0064_txt0064_0064.png,Casiav1,0.0,0.0,0.05401611328125
Casiav1__Sp_S_NNN_R_txt0065_txt0065_0065.png,Casiav1,0.0,0.0,0.05865478515625
Casiav1__Sp_S_NNN_R_txt0066_txt0066_0066.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0067_txt0067_0067.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0068_txt0068_0068.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0069_txt0069_0069.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0070_txt0070_0070.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0071_txt0071_0071.png,Casiav1,0.0,0.0,0.05401611328125
Casiav1__Sp_S_NNN_R_txt0072_txt0072_0072.png,Casiav1,0.0,0.0,0.0589599609375
Casiav1__Sp_S_NNN_R_txt0073_txt0073_0073.png,Casiav1,0.0,0.0,0.0589599609375
Casiav1__Sp_S_NNN_R_txt0074_txt0074_0074.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0075_txt0075_0075.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0076_txt0076_0076.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0077_txt0077_0077.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0078_txt0078_0078.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0079_txt0079_0079.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0080_txt0080_0080.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0081_txt0081_0081.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0082_txt0082_0082.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0083_txt0083_0083.png,Casiav1,0.0,0.0,0.05584716796875
Casiav1__Sp_S_NNN_R_txt0084_txt0084_0084.png,Casiav1,0.0,0.0,0.0589599609375
Casiav1__Sp_S_NNN_R_txt0085_txt0085_0085.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0086_txt0086_0086.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0087_txt0087_0087.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0088_txt0088_0088.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0089_txt0089_0089.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0090_txt0090_0090.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0091_txt0091_0091.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0092_txt0092_0092.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0093_txt0093_0093.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0094_txt0094_0094.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0095_txt0095_0095.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0096_txt0096_0096.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0097_txt0097_0097.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0098_txt0098_0098.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0099_txt0099_0099.png,Casiav1,0.0,0.0,0.054931640625
Casiav1__Sp_S_NNN_R_txt0100_txt0100_0100.png,Casiav1,0.0,0.0,0.0549418143928051
Casiav1__Sp_S_NNN_T_sec0051_sec0051_0078.png,Casiav1,0.0,0.0,0.003173828125
Casiav1__Sp_S_NNN_T_txt0001_txt0001_0001.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0002_txt0002_0002.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0003_txt0003_0003.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0004_txt0004_0004.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0005_txt0005_0005.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0006_txt0006_0006.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0007_txt0007_0007.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0008_txt0008_0008.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0009_txt0009_0009.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0010_txt0010_0010.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0011_txt0011_0011.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0012_txt0012_0012.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0013_txt0013_0013.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0014_txt0014_0014.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0015_txt0015_0015.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0016_txt0016_0016.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0017_txt0017_0017.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0018_txt0018_0018.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0019_txt0019_0019.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0020_txt0020_0020.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0021_txt0021_0021.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0022_txt0022_0022.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0023_txt0023_0023.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0024_txt0024_0024.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0025_txt0025_0025.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0026_txt0026_0026.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0027_txt0027_0027.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0028_txt0028_0028.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0029_txt0029_0029.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0030_txt0030_0030.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0031_txt0031_0031.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0032_txt0032_0032.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0033_txt0033_0033.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0034_txt0034_0034.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0035_txt0035_0035.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0036_txt0036_0036.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0037_txt0037_0037.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0038_txt0038_0038.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0039_txt0039_0039.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0040_txt0040_0040.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0041_txt0041_0041.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0042_txt0042_0042.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0043_txt0043_0043.png,Casiav1,0.0,0.0,0.0498453788459301
Casiav1__Sp_S_NNN_T_txt0044_txt0044_0044.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0045_txt0045_0045.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0046_txt0046_0046.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0047_txt0047_0047.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0048_txt0048_0048.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0049_txt0049_0049.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0050_txt0050_0050.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0051_txt0051_0051.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0052_txt0052_0052.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0053_txt0053_0053.png,Casiav1,0.0,0.0,0.049835205078125
Casiav1__Sp_S_NNN_T_txt0054_txt0054_0054.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0055_txt0055_0055.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0056_txt0056_0056.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0057_txt0057_0057.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0058_txt0058_0058.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0059_txt0059_0059.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0060_txt0060_0060.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0061_txt0061_0061.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0062_txt0062_0062.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0063_txt0063_0063.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0064_txt0064_0064.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0065_txt0065_0065.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0066_txt0066_0066.png,Casiav1,0.0,0.0,0.0508626289665699
Casiav1__Sp_S_NNN_T_txt0067_txt0067_0067.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0068_txt0068_0068.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0069_txt0069_0069.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0070_txt0070_0070.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0071_txt0071_0071.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0072_txt0072_0072.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0073_txt0073_0073.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0074_txt0074_0074.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0075_txt0075_0075.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0076_txt0076_0076.png,Casiav1,0.0,0.0,0.049896240234375
Casiav1__Sp_S_NNN_T_txt0077_txt0077_0077.png,Casiav1,0.0,0.0,0.0508931465446949
Casiav1__Sp_S_NNN_T_txt0078_txt0078_0078.png,Casiav1,0.0,0.0,0.050384521484375
Casiav1__Sp_S_NNN_T_txt0079_txt0079_0079.png,Casiav1,0.0,0.0,0.0524393729865551
Casiav1__Sp_S_NNN_T_txt0080_txt0080_0080.png,Casiav1,0.0,0.0,0.0513814277946949
Casiav1__Sp_S_NNN_T_txt0081_txt0081_0081.png,Casiav1,0.0,0.0,0.05035400390625
Casiav1__Sp_S_NNN_T_txt0082_txt0082_0082.png,Casiav1,0.0,0.0,0.0506184883415699
Casiav1__Sp_S_NNN_T_txt0083_txt0083_0083.png,Casiav1,0.0,0.0,0.0516459159553051
Casiav1__Sp_S_NNN_T_txt0084_txt0084_0084.png,Casiav1,0.0,0.0,0.0501302070915699
Casiav1__Sp_S_NNN_T_txt0085_txt0085_0085.png,Casiav1,0.0,0.0,0.0514017753303051
Casiav1__Sp_S_NNN_T_txt0086_txt0086_0086.png,Casiav1,0.0,0.0,0.050506591796875
Casiav1__Sp_S_NNN_T_txt0087_txt0087_0087.png,Casiav1,0.0,0.0,0.0508931465446949
Casiav1__Sp_S_NNN_T_txt0088_txt0088_0088.png,Casiav1,0.0,0.0,0.051300048828125
Casiav1__Sp_S_NNN_T_txt0089_txt0089_0089.png,Casiav1,0.0,0.0,0.050140380859375
Casiav1__Sp_S_NNN_T_txt0090_txt0090_0090.png,Casiav1,0.0,0.0,0.0507303886115551
Casiav1__Sp_S_NNN_T_txt0091_txt0091_0091.png,Casiav1,0.0,0.0,0.0504964180290699
Casiav1__Sp_S_NNN_T_txt0092_txt0092_0092.png,Casiav1,0.0,0.0,0.0505879707634449
Casiav1__Sp_S_NNN_T_txt0093_txt0093_0093.png,Casiav1,0.0,0.0,0.0506591796875
Casiav1__Sp_S_NNN_T_txt0094_txt0094_0094.png,Casiav1,0.0,0.0,0.050506591796875
Casiav1__Sp_S_NNN_T_txt0095_txt0095_0095.png,Casiav1,0.0,0.0,0.05078125
Casiav1__Sp_S_NNN_T_txt0096_txt0096_0096.png,Casiav1,0.0,0.0,0.0502726249396801
Casiav1__Sp_S_NNN_T_txt0097_txt0097_0097.png,Casiav1,0.0,0.0,0.0508524589240551
Casiav1__Sp_S_NNN_T_txt0098_txt0098_0098.png,Casiav1,0.0,0.0,0.05108642578125
Casiav1__Sp_S_NNN_T_txt0099_txt0099_0099.png,Casiav1,0.0,0.0,0.0504353828728199
Casiav1__Sp_S_NNN_T_txt0100_txt0100_0100.png,Casiav1,0.0,0.0,0.050140380859375
Casiav1__Sp_S_NRD_A_ani0043_ani0043_0087.png,Casiav1,0.0,0.0,0.1847025603055954
Casiav1__Sp_S_NRD_A_art0027_art0027_0256.png,Casiav1,0.0,0.0,0.011962890625
Casiav1__Sp_S_NRD_A_nat0069_nat0069_0258.png,Casiav1,0.0,0.0,0.1334737092256546
Casiav1__Sp_S_NRD_A_pla0075_pla0075_0588.png,Casiav1,0.0,0.0,0.093414306640625
Casiav1__Sp_S_NRD_A_pla0097_pla0097_0259.png,Casiav1,0.0,0.0,0.0944315567612648
Casiav1__Sp_S_NRN_A_ani0063_ani0063_0080.png,Casiav1,0.0,0.0,0.017181396484375
Casiav1__Sp_S_NRN_A_arc0012_arc0012_0235.png,Casiav1,0.0,0.0,0.062713623046875
Casiav1__Sp_S_NRN_A_arc0078_arc0078_0242.png,Casiav1,0.0,0.0,0.023162841796875
Casiav1__Sp_S_NRN_A_art0016_art0016_0081.png,Casiav1,0.0,0.0,0.0988566055893898
Casiav1__Sp_S_NRN_A_art0030_art0030_0245.png,Casiav1,0.0,0.0,0.02715047262609005
Casiav1__Sp_S_NRN_A_art0061_art0061_0246.png,Casiav1,0.0,0.0,0.01898193359375
Casiav1__Sp_S_NRN_A_cha0074_cha0074_0247.png,Casiav1,0.0,0.0,0.1262308806180954
Casiav1__Sp_S_NRN_A_cha0076_cha0076_0501.png,Casiav1,0.0,0.0,0.022613525390625
Casiav1__Sp_S_NRN_A_cha0082_cha0082_0082.png,Casiav1,0.0,0.0,0.02121988870203495
Casiav1__Sp_S_NRN_A_nat0022_nat0022_0248.png,Casiav1,0.0,0.0,0.0526326484978199
Casiav1__Sp_S_NRN_A_nat0028_nat0028_0249.png,Casiav1,0.0,0.0,0.013092041015625
Casiav1__Sp_S_NRN_A_nat0051_nat0051_0250.png,Casiav1,0.0,0.0,0.0036722819786518812
Casiav1__Sp_S_NRN_A_nat0059_nat0059_0083.png,Casiav1,0.0,0.0,0.0497233085334301
Casiav1__Sp_S_NRN_A_nat0098_nat0098_0003.png,Casiav1,0.0,0.0,0.0203857421875
Casiav1__Sp_S_NRN_A_pla0009_pla0009_0084.png,Casiav1,0.0,0.0,0.1738077849149704
Casiav1__Sp_S_NRN_A_pla0062_pla0062_0251.png,Casiav1,0.0,0.0,0.009745280258357525
Casiav1__Sp_S_NRN_A_sec0060_sec0060_0252.png,Casiav1,0.0,0.0,0.02201334573328495
Casiav1__Sp_S_NRN_A_sec0092_sec0092_0253.png,Casiav1,0.0,0.0,0.01957193948328495
Casiav1__Sp_S_NRN_R_ani0097_ani0097_0254.png,Casiav1,0.0,0.0,0.013885498046875
Casiav1__Sp_S_NRN_R_arc0058_arc0058_0255.png,Casiav1,0.0,0.0,0.01470947265625
Casiav1__Sp_S_NRN_R_art0056_art0056_0086.png,Casiav1,0.0,0.0,0.01847330667078495
Columbia__canong3_canonxt_sub_01.png,Columbia,0.0,0.0,0.30715668201446533
Columbia__canong3_canonxt_sub_02.png,Columbia,0.0,0.0,0.3084055781364441
Columbia__canong3_canonxt_sub_03.png,Columbia,0.0,0.0,0.33609551191329956
Columbia__canong3_canonxt_sub_04.png,Columbia,0.0,0.0,0.2524257302284241
Columbia__canong3_canonxt_sub_05.png,Columbia,0.0,0.0,0.27644333243370056
Columbia__canong3_canonxt_sub_06.png,Columbia,0.0,0.0,0.28973478078842163
Columbia__canong3_canonxt_sub_07.png,Columbia,0.0,0.0,0.4538997411727905
Columbia__canong3_canonxt_sub_08.png,Columbia,0.0,0.0,0.43287068605422974
Columbia__canong3_canonxt_sub_09.png,Columbia,0.0,0.0,0.3201597332954407
Columbia__canong3_canonxt_sub_10.png,Columbia,0.0,0.0,0.17906813323497772
Columbia__canong3_canonxt_sub_11.png,Columbia,0.0,0.0,0.33446285128593445
Columbia__canong3_canonxt_sub_12.png,Columbia,0.0,0.0,0.31742700934410095
Columbia__canong3_canonxt_sub_13.png,Columbia,0.0,0.0,0.17538653314113617
Columbia__canong3_canonxt_sub_14.png,Columbia,0.0,0.0,0.4742218255996704
Columbia__canong3_canonxt_sub_15.png,Columbia,0.0,0.0,0.5474212765693665
Columbia__canong3_canonxt_sub_16.png,Columbia,0.0,0.0,0.24700680375099182
