name,prefix,F1,IoU,MAE
PP (2567).png,PP,0.13051966966612347,0.06981601654124574,0.5029873847961426
PP (2577).png,PP,0.2666938169970765,0.15386422757405388,0.4786941707134247
PP (2578).png,PP,0.374872684616087,0.2306728101038218,0.4841298758983612
PP (2608).png,PP,0.3239353953639668,0.19327142549753396,0.45129936933517456
PP (2618).png,PP,0.30939725360572207,0.1830100266106898,0.4666626453399658
PP (2627).png,PP,0.17047096214966773,0.09317751105495894,0.45763471722602844
PP (2634).png,PP,0.3373285790641314,0.20288348907462372,0.4777071475982666
PP (2676).png,PP,0.18109795592842445,0.09956443587420481,0.48491358757019043
PP (2695).png,PP,0.30337373786900806,0.17880999760546284,0.4667600393295288
PP (2726).png,PP,0.2847457050374095,0.166007865931984,0.5132859945297241
PP (2739).png,PP,0.14007217767072225,0.07531054484431716,0.4777158796787262
PP (2741).png,PP,0.22978281817507967,0.12980487396365464,0.487801730632782
PP (2744).png,PP,0.20271292822608267,0.112788285972594,0.4705982208251953
PP (2748).png,PP,0.5210785033278079,0.35233682416566203,0.43061962723731995
PP (2761).png,PP,0.2916335062710925,0.17070898272801788,0.42406973242759705
PP (2781).png,PP,0.18195804834950569,0.10008462576142238,0.5050210356712341
PP (2788).png,PP,0.3586099942954155,0.21847945524773574,0.4484396278858185
PP (2791).png,PP,0.176898617046334,0.09703169483626564,0.4533922076225281
PP (2857).png,PP,0.2004763864685226,0.11140525468020808,0.48428818583488464
PP (2860).png,PP,0.216130092453666,0.12115799001898475,0.5163289904594421
PP (2863).png,PP,0.23072548946361346,0.13040683516865056,0.49286389350891113
PP (2868).png,PP,0.23550382719932894,0.13346802947468506,0.46492597460746765
PP (2879).png,PP,0.23905756153625132,0.1357554661155227,0.4573788642883301
PP (2885).png,PP,0.16608446224191303,0.09056276519961594,0.49939578771591187
PP (2932).png,PP,0.2366353412417193,0.1341953520880657,0.46561112999916077
PP (2940).png,PP,0.20889811742668998,0.1166310635141325,0.511171281337738
PP (2963).png,PP,0.20114173493651144,0.111816333083592,0.48651379346847534
PP (2994).png,PP,0.184317861847615,0.1015143884353979,0.47703179717063904
PP (3015).png,PP,0.2309585233478828,0.13055574241536053,0.4284432828426361
PP (3023).png,PP,0.18290082985649442,0.10065539232074484,0.434029757976532
PP (3025).png,PP,0.27222540470583245,0.1575584022633947,0.45310264825820923
PP (3030).png,PP,0.22551320316237952,0.12708643623850854,0.4518853425979614
PP (3038).png,PP,0.17381015893230534,0.0951763913168447,0.5076459050178528
PP (3040).png,PP,0.2702736207584521,0.1562522396617215,0.44147777557373047
PP (3041).png,PP,0.21235297058065805,0.11878909375618402,0.46514198184013367
PP (3046).png,PP,0.24453083901099607,0.1392965735001754,0.4671717584133148
PP (3060).png,PP,0.16573050492978786,0.09035232029710227,0.44733816385269165
PP (3066).png,PP,0.11429472877650823,0.060611130764009064,0.459268718957901
PP (3081).png,PP,0.3295431979347499,0.19727729416727385,0.4986043870449066
PP (3088).png,PP,0.35150530601911434,0.2132280481718008,0.49606072902679443
PP (3089).png,PP,0.26131676603597975,0.1502957876002544,0.43219688534736633
PP (3098).png,PP,0.1295484498874673,0.06926052154607973,0.49279046058654785
PP (3105).png,PP,0.19848538699182547,0.11017695086047288,0.47463205456733704
PP (3118).png,PP,0.10287251583788944,0.05422541009853343,0.5421727299690247
PP (3125).png,PP,0.46485499166374633,0.30280852241283895,0.41148483753204346
PP (3139).png,PP,0.34702467809438287,0.2099394186322871,0.4343810975551605
PP (3185).png,PP,0.2712698590826747,0.15691856852725974,0.43100640177726746
PP (3195).png,PP,0.6594854465474526,0.49196440639075645,0.4236743748188019
PP (3203).png,PP,0.23472512516404997,0.13296803150039926,0.5007239580154419
PP (3210).png,PP,0.3762682384771476,0.2317305403475363,0.4200861155986786
PP (3269).png,PP,0.34393603875414985,0.2076828231292517,0.4453299939632416
PP (3296).png,PP,0.25211160287275264,0.14423781477530956,0.4313809871673584
PP (3298).png,PP,0.2864193634638228,0.16714670868526468,0.4299865663051605
PP (3312).png,PP,0.38784841256561614,0.24057812899768768,0.42365530133247375
PP (3326).png,PP,0.1258079772978086,0.06712651413189771,0.4971678853034973
PP (3342).png,PP,0.2761897855351697,0.16022052962536534,0.4484117329120636
PP (3351).png,PP,0.16755953830419326,0.0914406453070391,0.48052194714546204
PP (3357).png,PP,0.24337734420990664,0.13854844887016468,0.46501094102859497
PP (3361).png,PP,0.12396791103518733,0.06607984573632338,0.4857091009616852
PP (3362).png,PP,0.17642170815106306,0.09674479507660076,0.4574914574623108
PP (3375).png,PP,0.24404601034903267,0.13898200738024002,0.44697874784469604
PP (3379).png,PP,0.16573186688828376,0.09035312989226416,0.4603278636932373
PP (3384).png,PP,0.18826636659118282,0.10391503647087207,0.4594605565071106
PP (3386).png,PP,0.2612551428954995,0.15025501977936134,0.4397547245025635
PP (3406).png,PP,0.2558490361511084,0.1466897312526867,0.4347924292087555
PP (3408).png,PP,0.26648462252096133,0.15372498333905527,0.44065335392951965
PP (3410).png,PP,0.18137366571205416,0.09973113348931469,0.47244128584861755
PP (3429).png,PP,0.23712096637162675,0.13450779199726612,0.46616220474243164
PP (3436).png,PP,0.23381599867588865,0.13238484693587776,0.4545387029647827
PP (3438).png,PP,0.14227009835589313,0.07658276815697636,0.5233963131904602
PP (3439).png,PP,0.26143474614540996,0.150373847381213,0.43011555075645447
PP (3467).png,PP,0.10585243438777309,0.055883942893097366,0.49428239464759827
PP (3472).png,PP,0.28483155273644367,0.1660662270174539,0.4781619906425476
PP (3483).png,PP,0.18436992736100669,0.10154597576863636,0.4452742338180542
PP (3492).png,PP,0.1292014349216252,0.06906218410329627,0.47834569215774536
PP (3498).png,PP,0.3362046862622792,0.2020709419519847,0.4615144729614258
PP (3504).png,PP,0.2678824522165147,0.15465604661722415,0.42451778054237366
PP (3505).png,PP,0.36924717955106395,0.2264274357958262,0.43726927042007446
PP (3507).png,PP,0.10445762555594094,0.05510698519022935,0.47402676939964294
PP (3531).png,PP,0.35889897658436887,0.21869401789622356,0.44621968269348145
PP (3545).png,PP,0.15896855635016752,0.08634755093319504,0.44463977217674255
PP (3550).png,PP,0.29477772078758124,0.17286762223381724,0.40916967391967773
PP (3559).png,PP,0.2548975214032718,0.14606450023968792,0.45266664028167725
PP (3560).png,PP,0.28067093181290814,0.16324445215647715,0.4603961408138275
PP (3570).png,PP,0.23166693556441637,0.13100865454798236,0.47309932112693787
PP (3585).png,PP,0.17906243961891172,0.09833529908704684,0.48371315002441406
PP (3605).png,PP,0.24024655479222046,0.13652284951989613,0.4794537425041199
PP (3612).png,PP,0.13151333831962103,0.07038494896257255,0.4712233543395996
PP (3613).png,PP,0.18940488279294612,0.10460918677672894,0.45142456889152527
PP (3622).png,PP,0.29597460907261186,0.17369143127118106,0.4818701446056366
PP (3627).png,PP,0.49599123295138375,0.32977948255227896,0.43509432673454285
PP (3633).png,PP,0.23991827601303692,0.13631087280968437,0.49652376770973206
PP (3680).png,PP,0.3149945098915006,0.18693975286170594,0.4383249580860138
PP (3683).png,PP,0.3039419969382548,0.1792049543055573,0.4672088921070099
PP (3688).png,PP,0.2336067528255997,0.13225070532809569,0.45656830072402954
PP (3697).png,PP,0.3494250213835023,0.2116989690928117,0.46394771337509155
PP (3698).png,PP,0.3732338247463757,0.22943298823396419,0.43747952580451965
PP (3703).png,PP,0.15631350474645805,0.0847831261707875,0.46496903896331787
PP (3721).png,PP,0.26954972516937237,0.15576854711745777,0.46259385347366333
PP (3727).png,PP,0.17399770678475407,0.09528887637834063,0.49331796169281006
PP (3731).png,PP,0.13916880329139586,0.07478851576518841,0.4954277276992798
PP (3739).png,PP,0.30519763583168064,0.18007859930113357,0.4860590100288391
PP (3745).png,PP,0.21873602366945333,0.12279820766378245,0.47769084572792053
PP (3747).png,PP,0.2576146258626296,0.14785169210351692,0.4186937212944031
PP (3754).png,PP,0.3247496519674766,0.19385141590859822,0.4777451455593109
PP (3780).png,PP,0.18502279419183812,0.10194221370920871,0.4650505781173706
PP (3786).png,PP,0.2727156648416491,0.15788695543090625,0.4415576756000519
PP (3806).png,PP,0.21220000315164123,0.1186933681204386,0.45300960540771484
PP (3822).png,PP,0.20734606168942304,0.11566429931525377,0.4787418246269226
PP (3833).png,PP,0.40463434488764366,0.2536310992975128,0.3526719808578491
PP (3834).png,PP,0.1675405502402815,0.09142933572813865,0.416881799697876
PP (3837).png,PP,0.18548899103537597,0.10222533240027992,0.5071275234222412
PP (3840).png,PP,0.34287593770952196,0.20691024016367163,0.4496648609638214
PP (3856).png,PP,0.37323824734259425,0.22943633063224458,0.43221521377563477
PP (3858).png,PP,0.20473168656122323,0.11403960345574556,0.5242007374763489
PP (3877).png,PP,0.2379230356256521,0.135024201800476,0.42494499683380127
PP (3881).png,PP,0.20882319102425886,0.11658435391627889,0.434540718793869
PP (3893).png,PP,0.367114629765152,0.22482572044377624,0.4512297511100769
PP (3917).png,PP,0.2298882036455705,0.1298721380870002,0.47637927532196045
PP (3925).png,PP,0.17247448707463642,0.09437596676751855,0.4896280765533447
PP (3934).png,PP,0.2891785453635181,0.16902906178772653,0.47705158591270447
PP (3938).png,PP,0.23461394166428687,0.13289667750376655,0.48747557401657104
PP (3950).png,PP,0.22579119135303452,0.12726303141580375,0.30446892976760864
PP (3951).png,PP,0.3674900543254071,0.2251073907997242,0.4908674657344818
PP (3955).png,PP,0.2565164424136039,0.14712868457946013,0.4773474633693695
PP (3956).png,PP,0.2935232206965615,0.1720053998135116,0.4674546718597412
PP (3959).png,PP,0.1972086310676194,0.10939071179623357,0.4798470437526703
PP (3964).png,PP,0.12766792369904997,0.06818658149107584,0.51973956823349
PP (3987).png,PP,0.18008710544069684,0.09895369497027792,0.4793700873851776
PP (3992).png,PP,0.22523136409736308,0.12690745122550115,0.5188118815422058
PP (3993).png,PP,0.2402057733251197,0.1364965117421637,0.49538010358810425
PP (3994).png,PP,0.18542420565464365,0.10218597990366066,0.4761087894439697
PP (4010).png,PP,0.1263152682528286,0.0674154334038055,0.4657694697380066
PP (4021).png,PP,0.16376610984935022,0.0891858660967827,0.49484163522720337
PP (4028).png,PP,0.2547550377952459,0.14597093434575276,0.4164966642856598
PP (4031).png,PP,0.3196363461907503,0.1902185550527473,0.45277631282806396
PP (4053).png,PP,0.1927733542671302,0.10666805667252455,0.4487869143486023
PP (4054).png,PP,0.3541807307209418,0.21520025760549558,0.48764047026634216
PP (4057).png,PP,0.28843508245341337,0.16852126349193094,0.47417011857032776
PP (4059).png,PP,0.3504254854898538,0.21243386243386245,0.42856550216674805
PP (4060).png,PP,0.17580383992597734,0.09637331980725336,0.5028960704803467
PP (4066).png,PP,0.5670282608891789,0.39570093771774445,0.40280330181121826
PP (4068).png,PP,0.23679193400549955,0.134296081428111,0.39107546210289
PP (4075).png,PP,0.3682993974651984,0.2257150588122941,0.4707026779651642
PP (4084).png,PP,0.23691053111551594,0.13437238171776414,0.4799780547618866
PP (4120).png,PP,0.2027253740541651,0.11279599184653191,0.43628063797950745
PP (4131).png,PP,0.17781620294476508,0.0975841203462172,0.5172358155250549
PP (4157).png,PP,0.3338621147929494,0.20038084348070653,0.46511784195899963
PP (4165).png,PP,0.2478830489959604,0.141476314611255,0.4879414737224579
PP (4174).png,PP,0.2620336897161757,0.15077029293702673,0.4534238874912262
PP (4188).png,PP,0.2739894335913503,0.15874145785876992,0.47368136048316956
PP (4196).png,PP,0.4547209824961226,0.29426464563703403,0.44272419810295105
PP (4200).png,PP,0.41253759272873086,0.25987235404071873,0.4831485450267792
PP (4212).png,PP,0.3261911093836303,0.19487954163244553,0.4380708932876587
RBN (107).png,RBN,0.014552145186919796,0.007329401853411963,0.5053558349609375
RBN (117).png,RBN,0.07550004766898656,0.039230994824156054,0.497175395488739
RBN (122).png,RBN,0.011098217479692531,0.005580073172657641,0.498357355594635
RBN (131).png,RBN,0.007302550842621444,0.0036646560900197678,0.5198249220848083
RBN (150).png,RBN,0.05577067100084453,0.02868523284213287,0.513957679271698
RBN (154).png,RBN,0.019450857656089,0.009820941697548382,0.5223236680030823
RBN (159).png,RBN,0.05366892510360752,0.027574406942284697,0.5253207683563232
RBN (164).png,RBN,0.013963344305262311,0.0070307586041899,0.5248762369155884
RBN (171).png,RBN,0.009571679372790458,0.004808854091150742,0.4475937485694885
RBN (18).png,RBN,0.032268810717854986,0.016398993365362616,0.5180659890174866
RBN (203).png,RBN,0.023498833015064714,0.011889106572555755,0.5271170139312744
RBN (204).png,RBN,0.10184101756837524,0.053652522528915066,0.5181768536567688
RBN (205).png,RBN,0.026696090301917743,0.01352862585976545,0.5121622681617737
RBN (208).png,RBN,0.0136972083217772,0.006895830977614676,0.549113929271698
RBN (210).png,RBN,0.04860093968157349,0.02490568980475109,0.5437130928039551
RBN (211).png,RBN,0.02502954455925578,0.012673376703080889,0.4824904203414917
RBN (225).png,RBN,0.0059646180480415496,0.0029912297956332114,0.5293486714363098
RBN (23).png,RBN,0.0195545005317555,0.009873788769752027,0.48950254917144775
RBN (24).png,RBN,0.016849241351155758,0.008496197920240539,0.5120886564254761
RBN (243).png,RBN,0.006611698817672682,0.003316814297420689,0.5118051767349243
RBN (249).png,RBN,0.02990139509374893,0.015177613455125416,0.519651472568512
RBN (260).png,RBN,0.05978779347092631,0.030815079541161725,0.4954846501350403
RBN (271).png,RBN,0.010505213631993733,0.0052803423783642596,0.5189710855484009
RBN (28).png,RBN,0.006465993546635347,0.003243482943207374,0.4647754430770874
RBN (282).png,RBN,0.01224044383055685,0.00615790968911002,0.46049487590789795
RBN (284).png,RBN,0.01095020798410629,0.005505245785229086,0.5224668383598328
RBN (291).png,RBN,0.06769733343462736,0.035034539156827825,0.49804261326789856
RBN (292).png,RBN,0.024072451980228993,0.01218286166633683,0.44441699981689453
RBN (297).png,RBN,0.00830485667648514,0.004169742896810472,0.5175520777702332
RBN (300).png,RBN,0.07069891773201066,0.036644833915140174,0.5190800428390503
RBN (303).png,RBN,0.052310060138518105,0.026857488488254116,0.5402498841285706
RBN (328).png,RBN,0.029160382101558573,0.01479591836734694,0.5377892255783081
RBN (336).png,RBN,0.03152614511552493,0.0160155264634567,0.45798563957214355
RBN (341).png,RBN,0.048227176962786195,0.024709421298191044,0.534170389175415
RBN (345).png,RBN,0.04524756104438053,0.023147463659672064,0.5499852299690247
RBN (346).png,RBN,0.009075651146888792,0.004558511302610216,0.4767168462276459
RBN (351).png,RBN,0.019806108620869383,0.01000210570646452,0.5391923189163208
RBN (370).png,RBN,0.033647326929720084,0.017111542293775237,0.5086262226104736
RBN (377).png,RBN,0.09067149455701785,0.047488682172050434,0.44350335001945496
RBN (380).png,RBN,0.00669349158945857,0.003357984113941386,0.4927237629890442
RBN (39).png,RBN,0.00581412536831006,0.0029155383368583347,0.5485363006591797
RBN (393).png,RBN,0.056600101210634905,0.02912426888871084,0.5319096446037292
RBN (404).png,RBN,0.021207750555102194,0.010717522549955163,0.49694061279296875
RBN (407).png,RBN,0.10362392871332085,0.05464313238408069,0.5192657709121704
RBN (41).png,RBN,0.004495897493537147,0.002253013405429762,0.526912271976471
RBN (420).png,RBN,0.061860440883974514,0.03191743370234325,0.48477694392204285
RBN (436).png,RBN,0.04944449865480854,0.02534893194308461,0.49453049898147583
RBN (44).png,RBN,0.04953788289463998,0.025398023606917376,0.5254006385803223
RBN (479).png,RBN,0.01233959596392382,0.006208100709189282,0.5012686252593994
RBN (498).png,RBN,0.0022120893650201716,0.001107269371910994,0.5095812678337097
RBN (50).png,RBN,0.016927557335274845,0.008536025699862322,0.4985091984272003
RBN (51).png,RBN,0.019712148624200038,0.009954183484236937,0.47975605726242065
RBN (514).png,RBN,0.015603902808580313,0.007863300492610838,0.47435277700424194
RBN (526).png,RBN,0.05776627260831884,0.029742183854409705,0.5514383912086487
RBN (528).png,RBN,0.06829871939901126,0.03535677078277975,0.4926002621650696
RBN (532).png,RBN,0.06614452490025122,0.03420344785426091,0.5207824110984802
RBN (534).png,RBN,0.008844517875347136,0.0044419021792861885,0.46701446175575256
RBN (546).png,RBN,0.01650793650793651,0.008322663252240717,0.5154399871826172
RBN (549).png,RBN,0.010701899684248667,0.0053797365425272406,0.5053779482841492
RBN (555).png,RBN,0.006418816558751248,0.003219741745190089,0.5184549689292908
RBN (566).png,RBN,0.004675305088793093,0.0023431299681283936,0.5220555067062378
RBN (581).png,RBN,0.014399474445815541,0.007251949352600329,0.5353394150733948
RBN (587).png,RBN,0.00777875319027714,0.0039045629107378396,0.5615170001983643
RBN (592).png,RBN,0.017704342031531598,0.008931231807103729,0.5054067373275757
RBN (597).png,RBN,0.0042571672144507775,0.0021331241403026134,0.5459506511688232
RBN (598).png,RBN,0.015503686852361233,0.007812403958448583,0.53751540184021
RBN (615).png,RBN,0.010194999595436524,0.005123617436564736,0.5406690239906311
RBN (624).png,RBN,0.003294854957259049,0.001650145974451586,0.5077328681945801
RBN (634).png,RBN,0.0036452662668503334,0.0018259611907918524,0.5435848832130432
RBN (635).png,RBN,0.04959436204212079,0.025427716715404523,0.51280677318573
RBN (649).png,RBN,0.003839267268094484,0.0019233257147785589,0.5111282467842102
RBN (6693).png,RBN,0.08773849740686111,0.045882060213983576,0.5761545896530151
RBN (6701).png,RBN,0.10019593129898283,0.05274013933841681,0.5101276636123657
RBN (6715).png,RBN,0.34196252930344223,0.20624535654177975,0.3565026521682739
RBN (6734).png,RBN,0.20949632865582862,0.11700413241741918,0.480238676071167
RBN (6749).png,RBN,0.19723999668377537,0.10941001371283321,0.5237878561019897
RBN (6756).png,RBN,0.1346897721643139,0.07220770580376544,0.5168737173080444
RBN (6764).png,RBN,0.35615060356390116,0.21665646763994523,0.4915993809700012
RBN (6772).png,RBN,0.19986751287475693,0.11102933495408401,0.5283051133155823
RBN (678).png,RBN,0.0002046889515202091,0.00010235495122392901,0.5760469436645508
RBN (6788).png,RBN,0.13627265936396968,0.07311834536776404,0.5097407102584839
RBN (68).png,RBN,0.005210192680644135,0.0026119005929981717,0.5605931878089905
RBN (6811).png,RBN,0.23106068684111378,0.13062103664172448,0.5308647751808167
RBN (6819).png,RBN,0.27619273515857956,0.16022251489002023,0.25772103667259216
RBN (683).png,RBN,0.007667012706826657,0.0038482586775031146,0.5043100714683533
RBN (6832).png,RBN,0.24135940051281732,0.13724202692875248,0.36996063590049744
RBN (6836).png,RBN,0.2007173105176735,0.11155407190374408,0.49508386850357056
RBN (6866).png,RBN,0.18186154015482262,0.10002623241923442,0.5375163555145264
RBN (6889).png,RBN,0.2022942372881356,0.11252911432122902,0.4740932285785675
RBN (691).png,RBN,0.014337118295227028,0.007220318427324393,0.5085910558700562
RBN (6917).png,RBN,0.3463526001087153,0.20944767314452012,0.509574294090271
RBN (692).png,RBN,0.05556716106120744,0.028577567683712935,0.4329378008842468
RBN (6938).png,RBN,0.2333438393355783,0.13208220395745826,0.4439721405506134
RBN (6941).png,RBN,0.158638165327342,0.08615263026538365,0.529990553855896
RBN (6961).png,RBN,0.1928503379757746,0.10671520020082842,0.4811236560344696
RBN (6970).png,RBN,0.34590203685742,0.2091182291284908,0.5257375836372375
RBN (6973).png,RBN,0.1636910582734952,0.08914135010397119,0.4443240463733673
RBN (6974).png,RBN,0.1816424798813709,0.09989371059961882,0.4772365689277649
RBN (6999).png,RBN,0.1697402880838062,0.09274109405276494,0.5032709836959839
RBN (7000).png,RBN,0.30355118613326737,0.1789333009354878,0.5056964159011841
RBN (7014).png,RBN,0.12832096820988934,0.06855928074759733,0.5130226612091064
RBN (7023).png,RBN,0.22944411265114908,0.12958874345091032,0.552604615688324
RBN (7051).png,RBN,0.4657097527390289,0.30353432381546985,0.22706790268421173
RBN (7057).png,RBN,0.221268540795168,0.12439682204422493,0.5319293737411499
RBN (7058).png,RBN,0.22099442250810902,0.12422356922549692,0.5217679142951965
RBN (7069).png,RBN,0.40050418242236735,0.2503940166776514,0.4913473129272461
RBN (708).png,RBN,0.07601157942491736,0.039507295684345856,0.46928393840789795
RBN (7080).png,RBN,0.24086013012528754,0.13691926051476613,0.5158853530883789
RBN (7089).png,RBN,0.4639325044991497,0.3020261192024507,0.18865306675434113
RBN (7090).png,RBN,0.17407876147869084,0.09533749748136208,0.5528213381767273
RBN (7093).png,RBN,0.22239981733074551,0.12511239563262685,0.48055708408355713
RBN (7096).png,RBN,0.21519940884013575,0.12057336259637107,0.5402985215187073
RBN (710).png,RBN,0.017926246300933302,0.009044187315168394,0.500860333442688
RBN (7102).png,RBN,0.20914875985678028,0.11678734401192029,0.5137288570404053
RBN (7106).png,RBN,0.23473288438779677,0.13297301145633716,0.5012692213058472
RBN (7107).png,RBN,0.15446964643095398,0.08369932585081964,0.5581005811691284
RBN (7109).png,RBN,0.5595313082054929,0.38843697984746894,0.47763779759407043
RBN (7119).png,RBN,0.33717749560988786,0.20277419551376435,0.5426315069198608
RBN (7121).png,RBN,0.17744891935834636,0.0973629333318181,0.5361151695251465
RBN (7128).png,RBN,0.2178047564184135,0.1222115013508298,0.46061185002326965
RBN (7136).png,RBN,0.22732067104483128,0.12823564156909073,0.49171388149261475
RBN (7155).png,RBN,0.29122713923680044,0.1704305738486085,0.5218617916107178
RBN (7161).png,RBN,0.18185148359411796,0.10002014794347062,0.5259829163551331
RBN (7162).png,RBN,0.34325999204047986,0.20719001798190828,0.4007645845413208
RBN (7172).png,RBN,0.2617966879489226,0.15061338690006457,0.4789659380912781
RBN (7175).png,RBN,0.42929307733646,0.2733120171193252,0.3372593820095062
RBN (7194).png,RBN,0.13184723469441656,0.07057625968444269,0.5626485347747803
RBN (7200).png,RBN,0.23850709576488993,0.13540054302316729,0.5067716836929321
RBN (7207).png,RBN,0.17271824878532993,0.09452195791399817,0.5687487125396729
RBN (7210).png,RBN,0.22494983513066336,0.12672871988788112,0.5326102375984192
RBN (7219).png,RBN,0.18505467642737333,0.10196157097620037,0.4811519384384155
RBN (7248).png,RBN,0.20459137568662492,0.11395254145271111,0.5311626195907593
RBN (7249).png,RBN,0.04097704466330311,0.020917082442385364,0.5573501586914062
RBN (7270).png,RBN,0.17287124313688151,0.0946136075454656,0.5263986587524414
RBN (7279).png,RBN,0.15987789754841172,0.08688439606013479,0.47111380100250244
RBN (7284).png,RBN,0.14892804807467336,0.08045502927088877,0.4633786380290985
RBN (7288).png,RBN,0.216499480383558,0.12139019753698653,0.5272475481033325
RBN (7289).png,RBN,0.18509704564991178,0.1019872964591622,0.49939119815826416
RBN (7296).png,RBN,0.3101605792559167,0.18354440987022563,0.5143666863441467
RBN (73).png,RBN,0.0020909389833652313,0.0010465636420414744,0.5705532431602478
RBN (7303).png,RBN,0.15708710430975395,0.0852384855937092,0.5738618969917297
RBN (7310).png,RBN,0.41130213030029766,0.2588926051610068,0.18542583286762238
RBN (7315).png,RBN,0.19592131508356833,0.10859909643721764,0.4552851617336273
RBN (7316).png,RBN,0.26914032339899846,0.1554951721606493,0.5066488981246948
RBN (7320).png,RBN,0.21438001421752817,0.12005914804072115,0.5568870306015015
RBN (7324).png,RBN,0.2512482784117917,0.14367292698566106,0.5611217021942139
RBN (7337).png,RBN,0.4054253725555823,0.2542529936057911,0.5105598568916321
RBN (7339).png,RBN,0.2478456921091677,0.1414519777128041,0.529320478439331
RBN (7341).png,RBN,0.22445861818737348,0.12641700187141044,0.5530565977096558
RBN (7348).png,RBN,0.24455758161739158,0.13931392967176714,0.48863697052001953
RBN (7356).png,RBN,0.2522903751348835,0.14435485823587807,0.5201823711395264
RBN (7359).png,RBN,0.46599952118745513,0.3037805578445327,0.4957020580768585
RBN (7369).png,RBN,0.00028221205168161575,0.0001411259395612824,0.541175365447998
RBN (7378).png,RBN,0.0052238599341018375,0.002618770010919253,0.5197927355766296
RBN (7379).png,RBN,0.005472278751178836,0.0027436463744672907,0.467178076505661
RBN (7398).png,RBN,0.019728611810549964,0.009962579840426675,0.543080747127533
RBN (7405).png,RBN,0.005093015132564874,0.0025530088225658868,0.515101969242096
RBN (7416).png,RBN,0.006732629658177471,0.0033776851808008587,0.5573145747184753
RBN (7430).png,RBN,0.12536966563053772,0.06687700680609449,0.5059961676597595
RBN (7446).png,RBN,0.05428374407494611,0.02789910600255428,0.5027303099632263
RBN (7460).png,RBN,0.01847614724483349,0.009324211373556636,0.5303859114646912
RBN (7462).png,RBN,0.004484273804482885,0.0022471753770802027,0.47484081983566284
RBN (7468).png,RBN,0.02816707304145023,0.014284715837916592,0.5357863903045654
RBN (7470).png,RBN,0.006476776640664138,0.003248909551076089,0.5543487668037415
RBN (7474).png,RBN,0.035879913591402225,0.018267678152515003,0.5377904772758484
RBN (7490).png,RBN,0.010100717255295339,0.005075994218844701,0.5052889585494995
RBN (7497).png,RBN,0.007891725525786214,0.003961494275640772,0.5148466229438782
RBN (7502).png,RBN,0.01138362072110859,0.005724392517191525,0.44539567828178406
RBN (7513).png,RBN,0.004185946986920587,0.002097363219083995,0.4993826746940613
RBN (7519).png,RBN,0.03344458824330768,0.017006684908731945,0.4702402651309967
RBN (7533).png,RBN,0.008499245423604664,0.004267759077707459,0.5156167149543762
RBN (7545).png,RBN,0.011279737489745693,0.005671857275446014,0.48013314604759216
RBN (7552).png,RBN,0.009804904680727792,0.004926604785524739,0.5198625922203064
RBN (7565).png,RBN,0.004289017091246948,0.002149117346137814,0.5422680377960205
RBN (7568).png,RBN,0.035196756181866524,0.017913628905391003,0.5620648264884949
RBN (7571).png,RBN,0.07506621912901738,0.03899677998016735,0.5125409364700317
RBN (7597).png,RBN,0.026981952468878433,0.013675471698113208,0.4744737446308136
RBN (76).png,RBN,0.002653477116413348,0.0013285011318829643,0.5541308522224426
RBN (7606).png,RBN,0.03258257861801283,0.016561090831007087,0.43072259426116943
RBN (7620).png,RBN,0.06380611703493248,0.03295440482294079,0.4832504391670227
RBN (7627).png,RBN,0.007091565677298066,0.003558400152844033,0.48990705609321594
RBN (7628).png,RBN,0.056786006065828794,0.02922272392185772,0.499036967754364
RBN (7645).png,RBN,0.10159924741298212,0.053518334985133795,0.5180355906486511
RBN (7657).png,RBN,0.04021702768252906,0.02052116395060411,0.5404314994812012
RBN (766).png,RBN,0.010248059842055507,0.005150420831474111,0.5269421339035034
RBN (7679).png,RBN,0.04410601608368597,0.02255031021434601,0.4863063097000122
RBN (768).png,RBN,0.03422678904450214,0.01741136202983742,0.5123928785324097
RBN (7704).png,RBN,0.012912576586072864,0.006498242822094025,0.48558154702186584
RBN (7713).png,RBN,0.01397633475684891,0.007037345526866002,0.5171661972999573
RBN (7719).png,RBN,0.10273491284500637,0.05414895026559545,0.467234343290329
RBN (7732).png,RBN,0.24348221525313932,0.1386164247054456,0.531891942024231
RBN (7736).png,RBN,0.010755210905857947,0.005406680447183994,0.4706238806247711
RBN (7758).png,RBN,0.10432795167679128,0.05503481035608093,0.5036525726318359
RBN (7762).png,RBN,0.048566917077372124,0.02488782090576956,0.5268058180809021
RBN (7774).png,RBN,0.022444775023185464,0.011349758904178574,0.5250298380851746
RBN (7781).png,RBN,0.004741107753419684,0.0023761867554347245,0.5475007891654968
RBN (7785).png,RBN,0.05803316180674671,0.029883703812748418,0.48348110914230347
RBN (780).png,RBN,0.05225714180938062,0.026829589742624217,0.5014944672584534
RBN (7816).png,RBN,0.15925040613940564,0.08651388905397535,0.45559874176979065
RBN (7833).png,RBN,0.19504344381884453,0.1080599104454395,0.47932252287864685
RBN (7835).png,RBN,0.015778649773071106,0.00795206128150297,0.5521689653396606
RBN (7844).png,RBN,0.054161684585482504,0.02783462744896385,0.5566616058349609
RBN (7845).png,RBN,0.0750967288075976,0.03901324805847419,0.5236069560050964
RBN (7850).png,RBN,0.0569945115518202,0.029333170642425722,0.5295166373252869
RBN (7858).png,RBN,0.06613426666579603,0.034197961898716225,0.47756025195121765
